isoelectric_point,molecular_weight_da,product_conc_mg_ml,ph,kcl_conc,ps50_conc,llysine_conc,ps80_conc,mannitol_conc,citrate_conc,succinate_conc,fructose_conc,tm_c,protein_format_doppelmab,protein_format_igg3,protein_format_igg4,protein_format_knob_hole,protein_format_nano_mb
5.7642,241517.52,293.76,5.5,0.0,0.0,0.0,0.4,0.0,15.0,0.0,270.0,163.021093334152,0.0,0.0,0.0,0.0,1.0
5.499,389595.72,172.8,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,170.92791670424,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,6.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,153.711387288808,0.0,0.0,0.0,1.0,0.0
5.499,389595.72,172.8,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,172.372328954312,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,144.771156106952,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,345.6,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,155.77551288255998,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,172.8,5.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,158.24826666584798,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,172.8,6.5,0.0,0.0,0.0,0.4,135.0,15.0,0.0,135.0,168.448853334152,0.0,0.0,0.0,0.0,1.0
5.772,421360.71,103.68,5.0,67.5,0.0,67.5,0.4,0.0,15.0,0.0,0.0,142.53805333415198,0.0,0.0,0.0,1.0,0.0
5.982600000000001,386626.68,172.8,7.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,169.83573907936,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,172.8,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,153.256680388632,0.0,0.0,0.0,1.0,0.0
5.8422,388669.23,172.8,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,161.99775999999997,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,34.56,7.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,135.489333334152,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,5.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,150.73342865672,0.0,0.0,1.0,0.0,0.0
5.545800000000001,524743.11,518.4,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,149.0792,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,151.088069832808,0.0,0.0,1.0,0.0,0.0
5.7642,241517.52,172.8,4.5,0.0,0.0,135.0,0.4,0.0,0.0,15.0,0.0,145.19871999999998,0.0,0.0,0.0,0.0,1.0
6.411600000000001,404683.89,103.68,6.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,171.77264,0.0,0.0,1.0,0.0,0.0
5.8422,388669.23,172.8,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,150.225333334152,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,172.8,4.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,139.411938032152,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,164.912213334152,0.0,0.0,1.0,0.0,0.0
6.6534,530229.96,34.56,6.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,135.07999999999998,1.0,0.0,0.0,0.0,0.0
5.8422,388669.23,518.4,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,171.84632,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,103.68,6.0,0.0,0.0,0.0,0.4,135.0,15.0,0.0,135.0,155.50573333415198,0.0,0.0,0.0,1.0,0.0
5.772,421360.71,34.56,7.0,0.0,0.0,67.5,0.4,135.0,15.0,0.0,0.0,154.858986665848,0.0,0.0,0.0,1.0,0.0
5.982600000000001,386626.68,518.4,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,166.59321085096002,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,518.4,4.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,171.10952,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,172.8,6.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,164.7607671224,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,518.4,5.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,163.01451972735202,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,345.6,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,163.269980901368,0.0,0.0,1.0,0.0,0.0
6.162000000000001,391603.56,518.4,7.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,156.457711515448,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,103.68,6.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,134.425066665848,1.0,0.0,0.0,0.0,0.0
5.982600000000001,386626.68,518.4,5.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,160.40092302848,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,518.4,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,169.991594422656,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,34.56,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,131.068533334152,1.0,0.0,0.0,0.0,0.0
5.499,389595.72,345.6,6.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,172.26355943392798,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.0,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,147.897977877352,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,172.8,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,168.40863128216,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,34.56,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,171.756266665848,0.0,0.0,1.0,0.0,0.0
5.9124,272510.88,172.8,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,151.99010864584,0.0,0.0,0.0,1.0,0.0
6.411600000000001,404683.89,34.56,7.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,171.7972,0.0,0.0,1.0,0.0,0.0
6.6534,530229.96,172.8,5.0,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,132.3784,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,5.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,163.05898514807998,0.0,0.0,1.0,0.0,0.0
6.008475652173914,386148.75,172.8,4.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,157.97810666584795,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,172.8,5.0,0.0,0.0,0.0,0.4,135.0,0.0,15.0,135.0,162.014133334152,0.0,0.0,0.0,0.0,1.0
6.232200000000001,455066.79,172.8,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,158.429124344568,0.0,0.0,1.0,0.0,0.0
6.411600000000001,404683.89,103.68,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,172.132853334152,0.0,0.0,1.0,0.0,0.0
5.7642,241517.52,293.76,6.0,0.0,0.0,0.0,0.4,135.0,15.0,0.0,135.0,164.396453334152,0.0,0.0,0.0,0.0,1.0
5.982600000000001,386626.68,518.4,5.0,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,155.49974880632,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,172.8,6.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,157.117079813352,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,7.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,166.92808239855998,0.0,0.0,1.0,0.0,0.0
5.499,389595.72,172.8,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,148.637759264872,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,414.72,4.5,67.5,0.0,67.5,0.4,0.0,0.0,15.0,0.0,151.31416,0.0,0.0,0.0,0.0,1.0
5.982600000000001,386626.68,518.4,5.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,160.21289864352,0.0,1.0,0.0,0.0,0.0
6.008475652173914,386148.75,518.4,5.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,156.37352,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,518.4,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,165.09088955192,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,172.571903578168,0.0,0.0,1.0,0.0,0.0
5.7642,241517.52,172.8,5.5,67.5,0.0,67.5,0.4,0.0,0.0,15.0,0.0,157.470533334152,0.0,0.0,0.0,0.0,1.0
6.008475652173914,386148.75,345.6,6.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,168.01496,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,5.0,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,158.4347246312,0.0,0.0,1.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,150.871656013352,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,414.72,5.5,0.0,0.0,0.0,0.4,0.0,0.0,15.0,270.0,164.31868,0.0,0.0,0.0,0.0,1.0
6.3024,384763.02,172.8,5.0,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,159.312533334152,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,345.6,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,153.336649050312,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,172.8,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,153.946133252232,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,293.76,4.5,67.5,0.0,67.5,0.4,0.0,0.0,15.0,0.0,149.578586665848,0.0,0.0,0.0,0.0,1.0
5.982600000000001,386626.68,172.8,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,173.87502637256,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,103.68,6.0,0.0,0.0,0.0,0.4,0.0,15.0,0.0,270.0,156.05424,0.0,0.0,0.0,1.0,0.0
5.545800000000001,524743.11,518.4,5.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,147.933066665848,1.0,0.0,0.0,0.0,0.0
5.7642,241517.52,172.8,6.5,0.0,0.0,0.0,0.4,0.0,15.0,0.0,270.0,169.161093334152,0.0,0.0,0.0,0.0,1.0
5.982600000000001,386626.68,518.4,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,161.99080603248,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,345.6,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,141.2592657912,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,172.8,5.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,160.60570838544,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,172.8,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,150.634666665848,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,518.4,6.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,156.56553109924,0.0,0.0,1.0,0.0,0.0
6.3024,384763.02,518.4,5.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,156.675926474432,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,4.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,135.89086237464,0.0,0.0,0.0,1.0,0.0
6.6534,530229.96,103.68,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,132.460266665848,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,142.410620301368,0.0,0.0,1.0,0.0,0.0
5.8422,388669.23,518.4,5.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,183.56144,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,172.8,5.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,153.623158902648,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,518.4,7.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,167.04413208256,0.0,1.0,0.0,0.0,0.0
6.008475652173914,386148.75,518.4,7.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,163.07840000000002,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,34.56,7.0,0.0,0.0,135.0,0.4,0.0,15.0,0.0,0.0,153.35263999999998,0.0,0.0,0.0,1.0,0.0
5.7642,241517.52,414.72,6.5,0.0,0.0,135.0,0.4,0.0,15.0,0.0,0.0,158.32604,0.0,0.0,0.0,0.0,1.0
6.411600000000001,404683.89,172.8,5.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,171.82994666584798,0.0,0.0,1.0,0.0,0.0
5.545800000000001,524743.11,345.6,5.0,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,149.242933334152,1.0,0.0,0.0,0.0,0.0
5.9124,272510.88,103.68,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,136.01308899688,0.0,0.0,0.0,1.0,0.0
6.411600000000001,404683.89,172.8,7.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,173.54095999999998,0.0,0.0,1.0,0.0,0.0
5.8422,388669.23,518.4,5.0,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,164.84672,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,518.4,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,161.99720732632,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,103.68,4.5,0.0,0.0,135.0,0.4,0.0,0.0,15.0,0.0,141.801253334152,0.0,0.0,0.0,1.0,0.0
5.7642,241517.52,414.72,5.5,0.0,0.0,67.5,0.4,0.0,0.0,15.0,135.0,159.476266665848,0.0,0.0,0.0,0.0,1.0
5.8422,388669.23,345.6,6.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,181.69488,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,172.8,5.0,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,163.47136,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,34.56,5.0,0.0,0.0,67.5,0.4,135.0,15.0,0.0,0.0,146.83605333415198,0.0,0.0,0.0,1.0,0.0
5.982600000000001,386626.68,518.4,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,156.59525386912,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,172.8,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,162.23772226919198,0.0,1.0,0.0,0.0,0.0
6.008475652173914,386148.75,518.4,4.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,156.79104,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,150.414177679272,0.0,0.0,0.0,1.0,0.0
6.3024,384763.02,172.8,5.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,166.598666665848,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,4.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,141.419290368872,0.0,1.0,0.0,0.0,0.0
5.499,389595.72,518.4,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,158.786766745288,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,34.56,5.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,132.296533334152,1.0,0.0,0.0,0.0,0.0
5.499,389595.72,518.4,5.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,168.12107610464798,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,172.8,6.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,149.242933334152,1.0,0.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,5.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,160.41773333415202,0.0,0.0,1.0,0.0,0.0
5.545800000000001,524743.11,518.4,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,148.669866665848,1.0,0.0,0.0,0.0,0.0
5.545800000000001,524743.11,172.8,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,145.1496,1.0,0.0,0.0,0.0,0.0
5.545800000000001,524743.11,345.6,5.0,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,147.441866665848,1.0,0.0,0.0,0.0,0.0
5.772,421360.71,34.56,4.5,0.0,0.0,135.0,0.4,0.0,0.0,15.0,0.0,145.07592,0.0,0.0,0.0,1.0,0.0
5.772,421360.71,103.68,5.0,0.0,0.0,0.0,0.4,0.0,15.0,0.0,270.0,151.911786665848,0.0,0.0,0.0,1.0,0.0
6.232200000000001,455066.79,518.4,4.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,148.443296525032,0.0,0.0,1.0,0.0,0.0
5.545800000000001,524743.11,518.4,4.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,147.196266665848,1.0,0.0,0.0,0.0,0.0
6.008475652173914,386148.75,172.8,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,153.20528000000002,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,172.8,6.0,0.0,0.0,67.5,0.4,0.0,15.0,0.0,135.0,160.72064,0.0,0.0,0.0,0.0,1.0
5.8422,388669.23,518.4,5.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,174.4988,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,172.8,5.0,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,158.51024,0.0,1.0,0.0,0.0,0.0
6.008475652173914,386148.75,172.8,4.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,158.85408,0.0,1.0,0.0,0.0,0.0
5.7642,241517.52,172.8,4.5,0.0,0.0,0.0,0.4,270.0,0.0,15.0,0.0,157.29861333415198,0.0,0.0,0.0,0.0,1.0
5.9124,272510.88,34.56,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,139.219715621128,0.0,0.0,0.0,1.0,0.0
6.411600000000001,404683.89,172.8,6.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,164.20816,0.0,0.0,1.0,0.0,0.0
6.008475652173914,386148.75,518.4,7.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,166.091093334152,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,155.887273425352,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,172.8,7.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,134.0976,1.0,0.0,0.0,0.0,0.0
5.545800000000001,524743.11,345.6,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,148.91546666584802,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,169.39391419144798,0.0,0.0,1.0,0.0,0.0
5.772,421360.71,172.8,5.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,151.174986665848,0.0,0.0,0.0,1.0,0.0
6.3024,384763.02,172.8,7.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,180.98368127032,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,172.8,5.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,169.71398089,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,172.8,6.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,182.865573334152,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,172.8,5.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,153.663733334152,0.0,1.0,0.0,0.0,0.0
6.3024,384763.02,172.8,5.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,161.195466665848,0.0,1.0,0.0,0.0,0.0
6.162000000000001,391603.56,518.4,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,153.220362868248,0.0,1.0,0.0,0.0,0.0
6.6534,530229.96,103.68,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,130.6592,1.0,0.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,168.119172935512,0.0,0.0,1.0,0.0,0.0
5.545800000000001,524743.11,518.4,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,143.9216,1.0,0.0,0.0,0.0,0.0
6.6534,530229.96,103.68,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,132.3784,1.0,0.0,0.0,0.0,0.0
5.9124,272510.88,103.68,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,139.819278147928,0.0,0.0,0.0,1.0,0.0
6.162000000000001,391603.56,172.8,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,159.15828291808802,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,172.8,5.0,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,184.363733334152,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,34.56,6.0,67.5,0.4,67.5,0.0,0.0,15.0,0.0,0.0,147.420582414792,0.0,0.0,0.0,1.0,0.0
6.232200000000001,455066.79,518.4,5.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,158.58086741304,0.0,0.0,1.0,0.0,0.0
6.162000000000001,391603.56,345.6,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,145.0254916888,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,518.4,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,158.91778925399998,0.0,1.0,0.0,0.0,0.0
5.8422,388669.23,172.8,6.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,181.441093334152,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,518.4,7.0,0.0,0.4,0.0,0.0,0.0,15.0,0.0,270.0,165.951834597512,0.0,0.0,1.0,0.0,0.0
5.499,389595.72,518.4,5.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,170.403289839368,0.0,1.0,0.0,0.0,0.0
5.772,421360.71,172.8,7.0,0.0,0.0,135.0,0.4,0.0,15.0,0.0,0.0,151.739866665848,0.0,0.0,0.0,1.0,0.0
5.8422,388669.23,345.6,4.5,67.5,0.4,67.5,0.0,0.0,0.0,15.0,0.0,159.107866665848,0.0,1.0,0.0,0.0,0.0
6.008475652173914,386148.75,172.8,5.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,153.442693334152,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,518.4,4.5,0.0,0.4,67.5,0.0,135.0,0.0,15.0,0.0,147.422614435512,0.0,0.0,1.0,0.0,0.0
6.6534,530229.96,34.56,5.5,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,135.407466665848,1.0,0.0,0.0,0.0,0.0
6.008475652173914,386148.75,172.8,4.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,157.413226665848,0.0,1.0,0.0,0.0,0.0
6.008475652173914,386148.75,172.8,5.0,0.0,0.4,0.0,0.0,270.0,15.0,0.0,0.0,158.82952,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,103.68,5.0,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,151.56269334079198,0.0,0.0,0.0,1.0,0.0
6.6534,530229.96,172.8,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,132.542133334152,1.0,0.0,0.0,0.0,0.0
5.7642,241517.52,414.72,5.5,0.0,0.0,0.0,0.4,135.0,0.0,15.0,135.0,163.49591999999998,0.0,0.0,0.0,0.0,1.0
5.545800000000001,524743.11,518.4,5.5,0.0,0.4,135.0,0.0,0.0,0.0,15.0,0.0,145.80453333415198,1.0,0.0,0.0,0.0,0.0
5.499,389595.72,518.4,4.5,0.0,0.4,0.0,0.0,270.0,0.0,15.0,0.0,164.706340229528,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,103.68,5.0,0.0,0.4,67.5,0.0,0.0,0.0,15.0,135.0,166.63959999999997,0.0,0.0,1.0,0.0,0.0
6.162000000000001,391603.56,172.8,5.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,154.77490729136,0.0,1.0,0.0,0.0,0.0
5.545800000000001,524743.11,518.4,7.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,149.0792,1.0,0.0,0.0,0.0,0.0
6.411600000000001,404683.89,34.56,7.0,135.0,0.4,0.0,0.0,0.0,15.0,0.0,0.0,171.346933334152,0.0,0.0,1.0,0.0,0.0
6.3024,384763.02,172.8,6.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,167.03970961984805,0.0,1.0,0.0,0.0,0.0
5.9124,272510.88,103.68,4.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,150.07440666463998,0.0,0.0,0.0,1.0,0.0
5.772,421360.71,172.8,5.5,0.0,0.0,67.5,0.4,135.0,0.0,15.0,0.0,151.85448,0.0,0.0,0.0,1.0,0.0
5.499,389595.72,172.8,6.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,165.9440864652,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,518.4,5.0,0.0,0.4,67.5,0.0,0.0,15.0,0.0,135.0,156.77206835784,0.0,1.0,0.0,0.0,0.0
5.982600000000001,386626.68,172.8,4.5,135.0,0.4,0.0,0.0,0.0,0.0,15.0,0.0,143.00977308632,0.0,1.0,0.0,0.0,0.0
6.232200000000001,455066.79,172.8,7.0,0.0,0.4,0.0,0.0,135.0,15.0,0.0,135.0,173.721316834008,0.0,0.0,1.0,0.0,0.0
6.162000000000001,391603.56,172.8,5.0,0.0,0.4,67.5,0.0,135.0,15.0,0.0,0.0,147.342173008568,0.0,1.0,0.0,0.0,0.0
6.411600000000001,404683.89,172.8,4.5,0.0,0.4,0.0,0.0,135.0,0.0,15.0,135.0,168.16232,0.0,0.0,1.0,0.0,0.0
5.772,421360.71,34.56,4.5,0.0,0.0,67.5,0.4,135.0,0.0,15.0,0.0,145.927333334152,0.0,0.0,0.0,1.0,0.0
5.7642,241517.52,293.76,6.0,0.0,0.0,0.0,0.4,270.0,15.0,0.0,0.0,164.077173334152,0.0,0.0,0.0,0.0,1.0
6.6534,530229.96,34.56,4.5,0.0,0.4,0.0,0.0,0.0,0.0,15.0,270.0,133.033333334152,1.0,0.0,0.0,0.0,0.0
6.3024,384763.02,172.8,7.0,0.0,0.4,135.0,0.0,0.0,15.0,0.0,0.0,168.8034459674,0.0,1.0,0.0,0.0,0.0
